code,link,direction,id,locationType,"Latitude,Longitude",name,routeIds,bus names,wheelchairBoarding
'307086',https://bustime.mta.info/m/index?q=307086,N,MTA_307086,0,"40.666445, -73.931263",UTICA AV/CARROLL ST,['MTA NYCT_B46'],['B46'],UNKNOWN
'307089',https://bustime.mta.info/m/index?q=307089,S,MTA_307089,0,"40.61344, -73.926412",UTICA AV/FLATBUSH AV,['MTA NYCT_B46'],['B46'],UNKNOWN
'307090',https://bustime.mta.info/m/index?q=307090,N,MTA_307090,0,"40.675351, -73.930421",UTICA AV/BERGEN ST,['MTA NYCT_B46'],['B46'],UNKNOWN
'307092',https://bustime.mta.info/m/index?q=307092,NE,MTA_307092,0,"40.679184, -73.929053",UTICA AV/FULTON ST,"['MTA NYCT_B46', 'MTA NYCT_B46+']","['B46', 'B46+']",UNKNOWN
'307093',https://bustime.mta.info/m/index?q=307093,N,MTA_307093,0,"40.67355, -73.930593",UTICA AV/PROSPECT PL,['MTA NYCT_B46'],['B46'],UNKNOWN
'307094',https://bustime.mta.info/m/index?q=307094,N,MTA_307094,0,"40.670935, -73.930844",UTICA AV/SAINT JOHNS PL,['MTA NYCT_B46'],['B46'],UNKNOWN
'307373',https://bustime.mta.info/m/index?q=307373,S,MTA_307373,0,"40.670219, -73.931072",UTICA AV/SAINT JOHNS PL,['MTA NYCT_B46'],['B46'],UNKNOWN
'307636',https://bustime.mta.info/m/index?q=307636,SE,MTA_307636,0,"40.611273, -73.924426",FLATBUSH AV/AVENUE T,"['MTA NYCT_B2', 'MTA NYCT_B9', 'MTA NYCT_B41', 'MTA NYCT_B46']","['B2', 'B9', 'B41', 'B46']",UNKNOWN
'307637',https://bustime.mta.info/m/index?q=307637,NW,MTA_307637,0,"40.697354, -73.935803",BROADWAY/JEFFERSON ST,"['MTA NYCT_B46', 'MTA NYCT_B47']","['B46', 'B47']",UNKNOWN
'307668',https://bustime.mta.info/m/index?q=307668,N,MTA_307668,0,"40.668476, -73.931074",UTICA AV/EASTERN PKWY,"['MTA NYCT_B46', 'MTA NYCT_B46+']","['B46', 'B46+']",UNKNOWN
'307728',https://bustime.mta.info/m/index?q=307728,S,MTA_307728,0,"40.683867, -73.929334",MALCOLM X BLVD/HALSEY ST,"['MTA NYCT_B46', 'MTA NYCT_B46+']","['B46', 'B46+']",UNKNOWN
'307919',https://bustime.mta.info/m/index?q=307919,E,MTA_307919,0,"40.709327, -73.959348",WILLIAMSBURG BRIDGE PLAZA/LANE 4,['MTA NYCT_B46'],['B46'],UNKNOWN
'307920',https://bustime.mta.info/m/index?q=307920,NW,MTA_307920,0,"40.609564, -73.921817",KINGS PLAZA/AVENUE U,"['MTA NYCT_B46', 'MTA NYCT_B46+']","['B46', 'B46+']",UNKNOWN
'308036',https://bustime.mta.info/m/index?q=308036,S,MTA_308036,0,"40.637187, -73.928955",UTICA AV/FARRAGUT RD,['MTA NYCT_B46'],['B46'],UNKNOWN
'308066',https://bustime.mta.info/m/index?q=308066,N,MTA_308066,0,"40.677732, -73.930213",UTICA AV/ATLANTIC AV,['MTA NYCT_B46'],['B46'],UNKNOWN
'308568',https://bustime.mta.info/m/index?q=308568,S,MTA_308568,0,"40.676011, -73.930581",UTICA AV/DEAN ST,['MTA NYCT_B46'],['B46'],UNKNOWN
'308777',https://bustime.mta.info/m/index?q=308777,S,MTA_308777,0,"40.648249, -73.930095",UTICA AV/TILDEN AV,['MTA NYCT_B46'],['B46'],UNKNOWN
'308800',https://bustime.mta.info/m/index?q=308800,S,MTA_308800,0,"40.650968, -73.930412",UTICA AV/CHURCH AV,['MTA NYCT_B46'],['B46'],UNKNOWN
'308804',https://bustime.mta.info/m/index?q=308804,N,MTA_308804,0,"40.652508, -73.930416",UTICA AV/CHURCH AV,['MTA NYCT_B46'],['B46'],UNKNOWN
'801094',https://bustime.mta.info/m/index?q=801094,N,MTA_801094,0,"40.63278, -73.928289",UTICA AV/AVENUE H,"['MTA NYCT_B46', 'MTA NYCT_B46+']","['B46', 'B46+']",UNKNOWN
'901086',https://bustime.mta.info/m/index?q=901086,E,MTA_901086,0,"40.709424, -73.959608",WILLIAMSBURG BRIDGE PLAZA/LANE 4,['MTA NYCT_B46'],['B46'],UNKNOWN
'901093',https://bustime.mta.info/m/index?q=901093,NW,MTA_901093,0,"40.60914, -73.921443",KINGS PLAZA,"['MTA NYCT_B46', 'MTA NYCT_B46+']","['B46', 'B46+']",UNKNOWN
'403640',https://bustime.mta.info/m/index?q=403640,NE,MTA_403640,0,"40.756158, -73.970388",3 AV/E 50 ST,"['MTABC_QM31', 'MTABC_QM32', 'MTABC_QM35', 'MTABC_QM36', 'MTABC_QM44']","['QM31', 'QM32', 'QM35', 'QM36', 'QM44']",UNKNOWN
'404169',https://bustime.mta.info/m/index?q=404169,NE,MTA_404169,0,"40.759232, -73.968227",3 AV/E 55 ST,"['MTABC_QM31', 'MTABC_QM32', 'MTABC_QM35', 'MTABC_QM36', 'MTABC_QM44', 'MTA NYCT_X63', 'MTA NYCT_X64', 'MTA NYCT_X68']","['QM31', 'QM32', 'QM35', 'QM36', 'QM44', 'X63', 'X64', 'X68']",UNKNOWN
'450001',https://bustime.mta.info/m/index?q=450001,NE,MTA_450001,0,"40.748354, -73.976096",3 AV/E 38 ST,"['MTABC_QM31', 'MTABC_QM35', 'MTABC_QM36']","['QM31', 'QM35', 'QM36']",UNKNOWN
'450004',https://bustime.mta.info/m/index?q=450004,NE,MTA_450004,0,"40.751559, -73.973767",3 AV/E 43 ST,"['MTABC_QM31', 'MTABC_QM35', 'MTABC_QM36', 'MTABC_QM44']","['QM31', 'QM35', 'QM36', 'QM44']",UNKNOWN
'502304',https://bustime.mta.info/m/index?q=502304,E,MTA_502304,0,"40.719071, -73.81169",UNION TPKE/150 ST,"['MTA NYCT_Q46', 'MTABC_QM1', 'MTABC_QM5', 'MTABC_QM6', 'MTABC_QM7', 'MTABC_QM8', 'MTABC_QM31', 'MTABC_QM35', 'MTABC_QM36']","['Q46', 'QM1', 'QM5', 'QM6', 'QM7', 'QM8', 'QM31', 'QM35', 'QM36']",UNKNOWN
'502307',https://bustime.mta.info/m/index?q=502307,E,MTA_502307,0,"40.721277, -73.804731",UNION TPKE/164 ST,"['MTA NYCT_Q46', 'MTABC_QM1', 'MTABC_QM5', 'MTABC_QM6', 'MTABC_QM7', 'MTABC_QM8', 'MTABC_QM31', 'MTABC_QM35', 'MTABC_QM36']","['Q46', 'QM1', 'QM5', 'QM6', 'QM7', 'QM8', 'QM31', 'QM35', 'QM36']",UNKNOWN
'502309',https://bustime.mta.info/m/index?q=502309,E,MTA_502309,0,"40.722965, -73.799791",UNION TPKE/168 ST,"['MTA NYCT_Q46', 'MTABC_QM1', 'MTABC_QM5', 'MTABC_QM6', 'MTABC_QM7', 'MTABC_QM8', 'MTABC_QM31', 'MTABC_QM35', 'MTABC_QM36']","['Q46', 'QM1', 'QM5', 'QM6', 'QM7', 'QM8', 'QM31', 'QM35', 'QM36']",UNKNOWN
'502319',https://bustime.mta.info/m/index?q=502319,E,MTA_502319,0,"40.730205, -73.777143",UNION TPKE/193 ST,"['MTA NYCT_Q46', 'MTABC_QM6', 'MTABC_QM36']","['Q46', 'QM6', 'QM36']",UNKNOWN
'502325',https://bustime.mta.info/m/index?q=502325,E,MTA_502325,0,"40.733477, -73.759448",UNION TPKE/211 ST,"['MTA NYCT_Q46', 'MTABC_QM6', 'MTABC_QM36']","['Q46', 'QM6', 'QM36']",UNKNOWN
'502327',https://bustime.mta.info/m/index?q=502327,E,MTA_502327,0,"40.734271, -73.754747",UNION TPKE/BELL BLVD,"['MTA NYCT_Q46', 'MTABC_QM6', 'MTABC_QM36']","['Q46', 'QM6', 'QM36']",UNKNOWN
'502332',https://bustime.mta.info/m/index?q=502332,E,MTA_502332,0,"40.736124, -73.744474",UNION TPKE/226 ST,"['MTA NYCT_Q46', 'MTABC_QM6', 'MTABC_QM36']","['Q46', 'QM6', 'QM36']",UNKNOWN
'502335',https://bustime.mta.info/m/index?q=502335,E,MTA_502335,0,"40.737664, -73.737309",UNION TPKE/234 ST,"['MTA NYCT_Q46', 'MTABC_QM6', 'MTABC_QM36']","['Q46', 'QM6', 'QM36']",UNKNOWN
'502337',https://bustime.mta.info/m/index?q=502337,NE,MTA_502337,0,"40.738959, -73.733425",UNION TPKE/WINCHESTER BLVD,"['MTA NYCT_Q46', 'MTABC_QM6', 'MTABC_QM36']","['Q46', 'QM6', 'QM36']",UNKNOWN
'502350',https://bustime.mta.info/m/index?q=502350,NE,MTA_502350,0,"40.747116, -73.711551",UNION TPKE/260 ST,"['MTA NYCT_Q46', 'MTABC_QM6', 'MTABC_QM36']","['Q46', 'QM6', 'QM36']",UNKNOWN
'502352',https://bustime.mta.info/m/index?q=502352,NE,MTA_502352,0,"40.749293, -73.707448",UNION TPKE/265 ST,"['MTA NYCT_Q46', 'MTABC_QM6', 'MTABC_QM36']","['Q46', 'QM6', 'QM36']",UNKNOWN
'502369',https://bustime.mta.info/m/index?q=502369,SW,MTA_502369,0,"40.749045, -73.70835",UNION TPKE/265 ST,"['MTA NYCT_Q46', 'MTABC_QM6', 'MTABC_QM36']","['Q46', 'QM6', 'QM36']",UNKNOWN
'502371',https://bustime.mta.info/m/index?q=502371,SW,MTA_502371,0,"40.74684, -73.712563",UNION TPKE/260 ST,"['MTA NYCT_Q46', 'MTABC_QM5', 'MTABC_QM6', 'MTABC_QM8', 'MTABC_QM35', 'MTABC_QM36']","['Q46', 'QM5', 'QM6', 'QM8', 'QM35', 'QM36']",UNKNOWN
'502374',https://bustime.mta.info/m/index?q=502374,SW,MTA_502374,0,"40.744213, -73.717503",UNION TPKE/LITTLE NECK PKWY,"['MTA NYCT_Q46', 'MTABC_QM6', 'MTABC_QM36']","['Q46', 'QM6', 'QM36']",UNKNOWN
'502380',https://bustime.mta.info/m/index?q=502380,SW,MTA_502380,0,"40.739146, -73.73354",UNION TPKE/WINCHESTER BLVD,"['MTA NYCT_Q46', 'MTABC_QM6', 'MTABC_QM36']","['Q46', 'QM6', 'QM36']",UNKNOWN
'502381',https://bustime.mta.info/m/index?q=502381,W,MTA_502381,0,"40.737986, -73.736774",UNION TPKE/235 ST,"['MTA NYCT_Q46', 'MTABC_QM6', 'MTABC_QM36']","['Q46', 'QM6', 'QM36']",UNKNOWN
'502384',https://bustime.mta.info/m/index?q=502384,W,MTA_502384,0,"40.736229, -73.744932",UNION TPKE/226 ST,"['MTA NYCT_Q46', 'MTABC_QM6', 'MTABC_QM36']","['Q46', 'QM6', 'QM36']",UNKNOWN
'502389',https://bustime.mta.info/m/index?q=502389,W,MTA_502389,0,"40.734317, -73.75571",UNION TPKE/BELL BLVD,"['MTA NYCT_Q46', 'MTABC_QM6', 'MTABC_QM36']","['Q46', 'QM6', 'QM36']",UNKNOWN
'502391',https://bustime.mta.info/m/index?q=502391,W,MTA_502391,0,"40.733536, -73.760303",UNION TPKE/211 ST,"['MTA NYCT_Q46', 'MTABC_QM6', 'MTABC_QM36']","['Q46', 'QM6', 'QM36']",UNKNOWN
'502397',https://bustime.mta.info/m/index?q=502397,W,MTA_502397,0,"40.730174, -73.77802",UNION TPKE/193 ST,"['MTA NYCT_Q46', 'MTABC_QM6', 'MTABC_QM36']","['Q46', 'QM6', 'QM36']",UNKNOWN
'502406',https://bustime.mta.info/m/index?q=502406,W,MTA_502406,0,"40.722906, -73.80061",UNION TPKE/168 ST,"['MTA NYCT_Q46', 'MTABC_QM1', 'MTABC_QM5', 'MTABC_QM6', 'MTABC_QM7', 'MTABC_QM8', 'MTABC_QM31', 'MTABC_QM35', 'MTABC_QM36']","['Q46', 'QM1', 'QM5', 'QM6', 'QM7', 'QM8', 'QM31', 'QM35', 'QM36']",UNKNOWN
'502408',https://bustime.mta.info/m/index?q=502408,W,MTA_502408,0,"40.721642, -73.804323",UNION TPKE/164 ST,"['MTA NYCT_Q46', 'MTABC_QM1', 'MTABC_QM5', 'MTABC_QM6', 'MTABC_QM7', 'MTABC_QM8', 'MTABC_QM31', 'MTABC_QM35', 'MTABC_QM36']","['Q46', 'QM1', 'QM5', 'QM6', 'QM7', 'QM8', 'QM31', 'QM35', 'QM36']",UNKNOWN
'503033',https://bustime.mta.info/m/index?q=503033,NE,MTA_503033,0,"40.743638, -73.718119",UNION TPKE/252 ST,"['MTA NYCT_Q46', 'MTABC_QM6', 'MTABC_QM36']","['Q46', 'QM6', 'QM36']",UNKNOWN
'503037',https://bustime.mta.info/m/index?q=503037,W,MTA_503037,0,"40.719465, -73.811043",UNION TPKE/153 ST,"['MTA NYCT_Q46', 'MTABC_QM1', 'MTABC_QM5', 'MTABC_QM6', 'MTABC_QM7', 'MTABC_QM8', 'MTABC_QM31', 'MTABC_QM35', 'MTABC_QM36']","['Q46', 'QM1', 'QM5', 'QM6', 'QM7', 'QM8', 'QM31', 'QM35', 'QM36']",UNKNOWN
'503588',https://bustime.mta.info/m/index?q=503588,E,MTA_503588,0,"40.742386, -73.721593",UNION TPKE/248 ST,"['MTA NYCT_Q46', 'MTABC_QM6', 'MTABC_QM36']","['Q46', 'QM6', 'QM36']",UNKNOWN
'503684',https://bustime.mta.info/m/index?q=503684,W,MTA_503684,0,"40.742309, -73.722437",UNION TPKE/248 ST,"['MTA NYCT_Q46', 'MTABC_QM6', 'MTABC_QM36']","['Q46', 'QM6', 'QM36']",UNKNOWN
'504553',https://bustime.mta.info/m/index?q=504553,NW,MTA_504553,0,"40.752844, -73.701943",LAKEVILLE RD/UNION TPKE,"['MTA NYCT_Q46', 'MTABC_QM6', 'MTABC_QM36']","['Q46', 'QM6', 'QM36']",UNKNOWN
'505093',https://bustime.mta.info/m/index?q=505093,SW,MTA_505093,0,"40.752138, -73.702549",UNION TPKE/HEWLETT ST,"['MTA NYCT_Q46', 'MTABC_QM6', 'MTABC_QM36']","['Q46', 'QM6', 'QM36']",UNKNOWN
'552507',https://bustime.mta.info/m/index?q=552507,E,MTA_552507,0,"40.717653, -73.81679",UNION TPKE/MAIN ST,"['MTABC_QM1', 'MTABC_QM5', 'MTABC_QM6', 'MTABC_QM7', 'MTABC_QM8', 'MTABC_QM31', 'MTABC_QM35', 'MTABC_QM36']","['QM1', 'QM5', 'QM6', 'QM7', 'QM8', 'QM31', 'QM35', 'QM36']",UNKNOWN
'552508',https://bustime.mta.info/m/index?q=552508,W,MTA_552508,0,"40.717576, -73.818372",UNION TPKE/MAIN ST,"['MTABC_QM1', 'MTABC_QM5', 'MTABC_QM6', 'MTABC_QM7', 'MTABC_QM8', 'MTABC_QM31', 'MTABC_QM35', 'MTABC_QM36']","['QM1', 'QM5', 'QM6', 'QM7', 'QM8', 'QM31', 'QM35', 'QM36']",UNKNOWN
'552510',https://bustime.mta.info/m/index?q=552510,E,MTA_552510,0,"40.719789, -73.809114",UNION TPKE/PARSONS BLVD,"['MTABC_QM1', 'MTABC_QM5', 'MTABC_QM6', 'MTABC_QM7', 'MTABC_QM8', 'MTABC_QM31', 'MTABC_QM35', 'MTABC_QM36']","['QM1', 'QM5', 'QM6', 'QM7', 'QM8', 'QM31', 'QM35', 'QM36']",UNKNOWN
'552511',https://bustime.mta.info/m/index?q=552511,W,MTA_552511,0,"40.720102, -73.808985",UNION TPKE/PARSONS BLVD,"['MTABC_QM1', 'MTABC_QM5', 'MTABC_QM6', 'MTABC_QM7', 'MTABC_QM8', 'MTABC_QM31', 'MTABC_QM35', 'MTABC_QM36']","['QM1', 'QM5', 'QM6', 'QM7', 'QM8', 'QM31', 'QM35', 'QM36']",UNKNOWN
'552519',https://bustime.mta.info/m/index?q=552519,E,MTA_552519,0,"40.725759, -73.791415",UNION TPKE/UTOPIA PKWY,"['MTABC_QM1', 'MTABC_QM5', 'MTABC_QM6', 'MTABC_QM7', 'MTABC_QM8', 'MTABC_QM31', 'MTABC_QM35', 'MTABC_QM36']","['QM1', 'QM5', 'QM6', 'QM7', 'QM8', 'QM31', 'QM35', 'QM36']",UNKNOWN
'552520',https://bustime.mta.info/m/index?q=552520,W,MTA_552520,0,"40.725883, -73.792082",UNION TPKE/UTOPIA PKWY,"['MTABC_QM1', 'MTABC_QM5', 'MTABC_QM6', 'MTABC_QM7', 'MTABC_QM8', 'MTABC_QM31', 'MTABC_QM35', 'MTABC_QM36']","['QM1', 'QM5', 'QM6', 'QM7', 'QM8', 'QM31', 'QM35', 'QM36']",UNKNOWN
'552521',https://bustime.mta.info/m/index?q=552521,E,MTA_552521,0,"40.728395, -73.783325",UNION TPKE/CHEVY CHASE ST,"['MTABC_QM1', 'MTABC_QM5', 'MTABC_QM6', 'MTABC_QM7', 'MTABC_QM8', 'MTABC_QM31', 'MTABC_QM35', 'MTABC_QM36']","['QM1', 'QM5', 'QM6', 'QM7', 'QM8', 'QM31', 'QM35', 'QM36']",UNKNOWN
'552824',https://bustime.mta.info/m/index?q=552824,S,MTA_552824,0,"40.755549, -73.704345",LAKEVILLE RD/L I JEWISH HOSPITAL,"['MTABC_QM6', 'MTABC_QM36']","['QM6', 'QM36']",UNKNOWN
'552825',https://bustime.mta.info/m/index?q=552825,N,MTA_552825,0,"40.755574, -73.704028",LAKEVILLE RD/L I JEWISH HOSPITAL,"['MTABC_QM6', 'MTABC_QM36']","['QM6', 'QM36']",UNKNOWN
'552896',https://bustime.mta.info/m/index?q=552896,E,MTA_552896,0,"40.757221, -73.714879",NORTH SHORE TOWERS/BUILDING ENTRANCE,"['MTABC_QM6', 'MTABC_QM36']","['QM6', 'QM36']",UNKNOWN
'982213',https://bustime.mta.info/m/index?q=982213,W,MTA_982213,0,"40.729307, -73.781349",UNION TPKE/188 ST,"['MTABC_QM1', 'MTABC_QM5', 'MTABC_QM6', 'MTABC_QM31', 'MTABC_QM35', 'MTABC_QM36']","['QM1', 'QM5', 'QM6', 'QM31', 'QM35', 'QM36']",UNKNOWN
'300163',https://bustime.mta.info/m/index?q=300163,NW,MTA_300163,0,"40.611476, -73.92407",FLATBUSH AV/AVENUE T,"['MTA NYCT_B2', 'MTA NYCT_B9', 'MTA NYCT_B41', 'MTA NYCT_B46']","['B2', 'B9', 'B41', 'B46']",UNKNOWN
'302434',https://bustime.mta.info/m/index?q=302434,NE,MTA_302434,0,"40.693227, -73.990683",JORALEMON ST/COURT ST,"['MTA NYCT_B26', 'MTA NYCT_B38', 'MTA NYCT_B41', 'MTA NYCT_B45', 'MTA NYCT_B52']","['B26', 'B38', 'B41', 'B45', 'B52']",UNKNOWN
'302623',https://bustime.mta.info/m/index?q=302623,SE,MTA_302623,0,"40.660947, -73.961001",FLATBUSH AV/LINCOLN RD,['MTA NYCT_B41'],['B41'],UNKNOWN
'303215',https://bustime.mta.info/m/index?q=303215,NW,MTA_303215,0,"40.609251, -73.92154",FLATBUSH AV/KINGS PLAZA,['MTA NYCT_B41'],['B41'],UNKNOWN
'303218',https://bustime.mta.info/m/index?q=303218,NW,MTA_303218,0,"40.613605, -73.926743",FLATBUSH AV/UTICA AV,"['MTA NYCT_B9', 'MTA NYCT_B41', 'MTABC_Q35']","['B9', 'B41', 'Q35']",UNKNOWN
'303219',https://bustime.mta.info/m/index?q=303219,NW,MTA_303219,0,"40.61528, -73.928647",FLATBUSH AV/E 48 ST,"['MTA NYCT_B9', 'MTA NYCT_B41']","['B9', 'B41']",UNKNOWN
'303222',https://bustime.mta.info/m/index?q=303222,NW,MTA_303222,0,"40.619655, -73.933557",FLATBUSH AV/TROY AV,"['MTA NYCT_B9', 'MTA NYCT_B41', 'MTABC_Q35']","['B9', 'B41', 'Q35']",UNKNOWN
'303223',https://bustime.mta.info/m/index?q=303223,NW,MTA_303223,0,"40.621551, -73.935578",FLATBUSH AV/FLATLANDS AV,"['MTA NYCT_B9', 'MTA NYCT_B41']","['B9', 'B41']",UNKNOWN
'303224',https://bustime.mta.info/m/index?q=303224,NW,MTA_303224,0,"40.622273, -73.936348",FLATBUSH AV/KINGS HWY,"['MTA NYCT_B41', 'MTABC_Q35']","['B41', 'Q35']",UNKNOWN
'303227',https://bustime.mta.info/m/index?q=303227,NW,MTA_303227,0,"40.62544, -73.939696",FLATBUSH AV/AVENUE K,['MTA NYCT_B41'],['B41'],UNKNOWN
'303228',https://bustime.mta.info/m/index?q=303228,NW,MTA_303228,0,"40.62675, -73.941089",FLATBUSH AV/BROOKLYN AV,['MTA NYCT_B41'],['B41'],UNKNOWN
'303229',https://bustime.mta.info/m/index?q=303229,NW,MTA_303229,0,"40.627818, -73.942215",FLATBUSH AV/E 35 ST,['MTA NYCT_B41'],['B41'],UNKNOWN
'303230',https://bustime.mta.info/m/index?q=303230,NW,MTA_303230,0,"40.629409, -73.943955",FLATBUSH AV/AVENUE I,['MTA NYCT_B41'],['B41'],UNKNOWN
'303232',https://bustime.mta.info/m/index?q=303232,NW,MTA_303232,0,"40.632805, -73.947493",FLATBUSH AV/NOSTRAND AV,['MTA NYCT_B41'],['B41'],UNKNOWN
'303233',https://bustime.mta.info/m/index?q=303233,NW,MTA_303233,0,"40.634321, -73.949098",FLATBUSH AV/E 29 ST,['MTA NYCT_B41'],['B41'],UNKNOWN
'303234',https://bustime.mta.info/m/index?q=303234,NW,MTA_303234,0,"40.636367, -73.951259",FLATBUSH AV/ROGERS AV,['MTA NYCT_B41'],['B41'],UNKNOWN
'303235',https://bustime.mta.info/m/index?q=303235,NW,MTA_303235,0,"40.638731, -73.953772",FLATBUSH AV/FOSTER AV,"['MTA NYCT_B41', 'MTABC_B103', 'MTABC_BM2']","['B41', 'B103', 'BM2']",UNKNOWN
'303237',https://bustime.mta.info/m/index?q=303237,N,MTA_303237,0,"40.643075, -73.957614",FLATBUSH AV/CLARENDON RD,['MTA NYCT_B41'],['B41'],UNKNOWN
'303238',https://bustime.mta.info/m/index?q=303238,N,MTA_303238,0,"40.64423, -73.957829",FLATBUSH AV/CORTELYOU RD,['MTA NYCT_B41'],['B41'],UNKNOWN
'303239',https://bustime.mta.info/m/index?q=303239,N,MTA_303239,0,"40.64689, -73.958018",FLATBUSH AV/TILDEN AV,['MTA NYCT_B41'],['B41'],UNKNOWN
'303241',https://bustime.mta.info/m/index?q=303241,N,MTA_303241,0,"40.653327, -73.959297",FLATBUSH AV/CATON AV,['MTA NYCT_B41'],['B41'],UNKNOWN
'303242',https://bustime.mta.info/m/index?q=303242,N,MTA_303242,0,"40.655257, -73.959675",FLATBUSH AV/CLARKSON AV,['MTA NYCT_B41'],['B41'],UNKNOWN
'303243',https://bustime.mta.info/m/index?q=303243,N,MTA_303243,0,"40.657584, -73.960221",FLATBUSH AV/HAWTHORNE ST,['MTA NYCT_B41'],['B41'],UNKNOWN
'303244',https://bustime.mta.info/m/index?q=303244,N,MTA_303244,0,"40.659854, -73.960476",FLATBUSH AV/MIDWOOD ST,['MTA NYCT_B41'],['B41'],UNKNOWN
'303247',https://bustime.mta.info/m/index?q=303247,NW,MTA_303247,0,"40.665988, -73.964264",FLATBUSH AV/PROSPECT PARK ZOO,['MTA NYCT_B41'],['B41'],UNKNOWN
'303249',https://bustime.mta.info/m/index?q=303249,NW,MTA_303249,0,"40.676181, -73.971681",FLATBUSH AV/STERLING PL,"['MTA NYCT_B41', 'MTA NYCT_B69']","['B41', 'B69']",UNKNOWN
'303250',https://bustime.mta.info/m/index?q=303250,NW,MTA_303250,0,"40.677748, -73.972744",FLATBUSH AV/PARK PL,"['MTA NYCT_B41', 'MTA NYCT_Q90']","['B41', 'Q90']",UNKNOWN
'303253',https://bustime.mta.info/m/index?q=303253,NW,MTA_303253,0,"40.681136, -73.975205",FLATBUSH AV/BERGEN ST,"['MTA NYCT_B41', 'MTA NYCT_B67']","['B41', 'B67']",UNKNOWN
'303254',https://bustime.mta.info/m/index?q=303254,NW,MTA_303254,0,"40.684771, -73.977818",FLATBUSH AV/ATLANTIC AV,"['MTA NYCT_B41', 'MTA NYCT_B45', 'MTA NYCT_B67']","['B41', 'B45', 'B67']",UNKNOWN
'303259',https://bustime.mta.info/m/index?q=303259,W,MTA_303259,0,"40.69047, -73.9877",LIVINGSTON ST/SMITH ST,"['MTA NYCT_B41', 'MTA NYCT_B45', 'MTA NYCT_B67', 'MTABC_B103']","['B41', 'B45', 'B67', 'B103']",UNKNOWN
'303269',https://bustime.mta.info/m/index?q=303269,W,MTA_303269,0,"40.62002, -73.910961",VETERANS AV/AVENUE T,['MTA NYCT_B41'],['B41'],UNKNOWN
'303270',https://bustime.mta.info/m/index?q=303270,W,MTA_303270,0,"40.61987, -73.913265",VETERANS AV/E 66 ST,"['MTA NYCT_B41', 'MTABC_BM1']","['B41', 'BM1']",UNKNOWN
'303271',https://bustime.mta.info/m/index?q=303271,W,MTA_303271,0,"40.619753, -73.915142",VETERANS AV/E 65 ST,['MTA NYCT_B41'],['B41'],UNKNOWN
'303272',https://bustime.mta.info/m/index?q=303272,W,MTA_303272,0,"40.619634, -73.917083",VETERANS AV/RALPH AV,['MTA NYCT_B41'],['B41'],UNKNOWN
'303274',https://bustime.mta.info/m/index?q=303274,W,MTA_303274,0,"40.619409, -73.920541",AVENUE N/E 57 ST,['MTA NYCT_B41'],['B41'],UNKNOWN
'303275',https://bustime.mta.info/m/index?q=303275,W,MTA_303275,0,"40.619286, -73.922483",AVENUE N/E 55 ST,['MTA NYCT_B41'],['B41'],UNKNOWN
'303276',https://bustime.mta.info/m/index?q=303276,W,MTA_303276,0,"40.619167, -73.924472",AVENUE N/E 53 ST,['MTA NYCT_B41'],['B41'],UNKNOWN
'303277',https://bustime.mta.info/m/index?q=303277,W,MTA_303277,0,"40.619026, -73.926701",AVENUE N/UTICA AV,['MTA NYCT_B41'],['B41'],UNKNOWN
'303294',https://bustime.mta.info/m/index?q=303294,E,MTA_303294,0,"40.687645, -73.980819",LIVINGSTON ST/NEVINS ST,"['MTA NYCT_B41', 'MTA NYCT_B45', 'MTA NYCT_B67', 'MTABC_B103']","['B41', 'B45', 'B67', 'B103']",UNKNOWN
'303295',https://bustime.mta.info/m/index?q=303295,SE,MTA_303295,0,"40.684187, -73.977626",FLATBUSH AV/ATLANTIC AV,['MTA NYCT_B41'],['B41'],UNKNOWN
'303297',https://bustime.mta.info/m/index?q=303297,SE,MTA_303297,0,"40.680464, -73.974971",FLATBUSH AV/BERGEN ST,"['MTA NYCT_B41', 'MTA NYCT_B67']","['B41', 'B67']",UNKNOWN
'303300',https://bustime.mta.info/m/index?q=303300,SE,MTA_303300,0,"40.677359, -73.972665",FLATBUSH AV/PARK PL,"['MTA NYCT_B41', 'MTA NYCT_B69', 'MTA NYCT_Q90']","['B41', 'B69', 'Q90']",UNKNOWN
'303301',https://bustime.mta.info/m/index?q=303301,SE,MTA_303301,0,"40.675771, -73.971508",FLATBUSH AV/8 AV,"['MTA NYCT_B41', 'MTA NYCT_B69']","['B41', 'B69']",UNKNOWN
'303303',https://bustime.mta.info/m/index?q=303303,SE,MTA_303303,0,"40.665554, -73.964232",FLATBUSH AV/PROSPECT PARK ZOO,['MTA NYCT_B41'],['B41'],UNKNOWN
'303306',https://bustime.mta.info/m/index?q=303306,S,MTA_303306,0,"40.658183, -73.960552",FLATBUSH AV/CHESTER CT,['MTA NYCT_B41'],['B41'],UNKNOWN
'303307',https://bustime.mta.info/m/index?q=303307,S,MTA_303307,0,"40.655257, -73.959894",FLATBUSH AV/PARKSIDE AV,['MTA NYCT_B41'],['B41'],UNKNOWN
'303308',https://bustime.mta.info/m/index?q=303308,S,MTA_303308,0,"40.652597, -73.959366",FLATBUSH AV/CATON AV,['MTA NYCT_B41'],['B41'],UNKNOWN
'303310',https://bustime.mta.info/m/index?q=303310,S,MTA_303310,0,"40.647176, -73.958227",FLATBUSH AV/ALBEMARLE RD,['MTA NYCT_B41'],['B41'],UNKNOWN
